-0.034765082775847084,-0.035291973921571664,-0.03287366821509743,0.0067305435358547,-0.06612741560282376,-0.022420684580991217,-0.07615514362499974,0.0069374352783964895,-0.02938325958369389,-0.028751440101311813,-0.029371948033225594,0.006650167497223002,-0.02111568777782082,-0.017860709769999653,-0.023810398406071135,0.009427372251277436,0.0454342175379593,0.045658203417819315,0.012522100068102438,0.00417838836144403,0.009340174199691128,0.0063783510659684,0.005310886418558589,0.006881094604949317,0.002345747066977876,0.043064592144018754,0.03818250101827347,0.0021680400177544012,0.035376439427594684,0.005887456763175009,0.05294119133632037,0.006822661479492327,0.011045717342410093,0.013717515868072155,0.03412525931301026,0.001875461626583755,0.028361555725889193,0.005019083342681825,0.024603606332348718,0.00519850061705393,0.0025061158634882394,0.009447319732055044,0.0007124527688760484,0
-0.03496071056583742,-0.035291973921571664,-0.033382023909145325,0.006978291415829127,-0.06649952345182736,-0.022420684580991217,-0.07733280048518015,0.0071927987380526895,-0.029548603131762868,-0.028751440101311813,-0.029826153415182695,0.006894956776147504,-0.02123450858894142,-0.017860709769999653,-0.024178600443278422,0.009774389022886082,0.045200653168180456,0.04502083205932346,0.013786350555747404,0.00417838836144403,0.011691106566078972,0.005375538647683036,0.005310886418558589,0.006881106174685146,0.002345747066977876,0.042909249893979005,0.03467165315804974,0.0018530259824836698,0.035376439427594684,0.005311045482827104,0.048073294698751705,0.005831335624646172,0.011045717342410093,0.012374502882539147,0.030987471309512956,0.0016029589374509734,0.028361555725889193,0.004527690136395603,0.0223413260641082,0.004443163702917202,0.0025061158634882394,0.008522380172979082,0.0005897450082811576,0
-0.035322919049891516,-0.03658089818653341,-0.033382023909145325,0.00771377370884484,-0.0671884880406462,-0.023239526974383938,-0.07733280048518015,0.007950889192266683,-0.029854739779818604,-0.029801492696316243,-0.029826153415182695,0.007621655951888742,-0.021454507526066858,-0.018513013952903987,-0.024178600443278422,0.010804568134505442,0.04513693810268323,0.04522377086915264,0.011257849580457488,0.004581380132344722,0.011691106566078972,0.005537729158755342,0.005310886418558559,0.007057544646218943,0.002345747066977876,0.04283268652575018,0.031648966414562975,0.0018530259824836698,0.05812898791138469,0.004888146098136977,0.043882248199201904,0.005831335624646172,0.018149830233301818,0.011389165876521574,0.028285972816941226,0.0016029589374509734,0.046602443790663015,0.004167166510879592,0.020393601511775557,0.004443163702917202,0.004117937844801986,0.007843773796343479,0.0005051388229426795,0
-0.035706032640862466,-0.03658089818653341,-0.03389037960319323,0.007753317429962516,-0.0679172166853203,-0.023239526974383938,-0.07851045734536057,0.007991648457021367,-0.030178545310963818,-0.029801492696316243,-0.030280358797139792,0.0076607274425484675,-0.02168720385020743,-0.018513013952903987,-0.02454680248048571,0.010859956436682094,0.04510496618067084,0.0450194383931151,0.012522100068102454,0.004581380132344722,0.00940371279968905,0.0053297927258921735,0.005310886418558559,0.007057544646218943,0.0045680260923666146,0.0428028195351431,0.027206982428234605,0.001305171602984912,0.045331585213955417,0.004057144066654766,0.03772330318874971,0.004107278439000268,0.01415404956119331,0.009452967614386062,0.02431599045970514,0.0011290378579083499,0.03634267046065768,0.003458733545386723,0.01753132632236571,0.003129524975514977,0.003211352150186893,0.006510304659295254,0.00039761337352243195,0
-0.03586909247481391,-0.03783913377851987,-0.03389037960319323,0.007272810782946899,-0.06822737632099146,-0.024038873120314927,-0.07851045734536057,0.0074963714044694995,-0.030316362599061803,-0.030826544039058663,-0.030280358797139792,0.007185958997896089,-0.0217862434689255,-0.01914978708383441,-0.02454680248048571,0.01018691792107072,0.04506943800481309,0.04500946955354916,0.010053801496986113,0.003754186497338037,0.010547407599651214,0.004749398335189808,0.007839879951205492,0.007057544646218943,0.0045680260923666146,0.042802308209157605,0.02496288170340882,0.0012339497491875011,0.026246132804353596,0.0036081484489839644,0.034611789728850394,0.0038831485362206437,0.008194927725318522,0.008406827530841298,0.022310346064579108,0.001067427438968964,0.021041720709154332,0.003075962764005501,0.01608529818561982,0.002958750059977644,0.0018593123231305884,0.005789822908166423,0.0003271572705027279,0
-0.0353250095605832,-0.03658089818653341,-0.033382023909145325,0.008029863945438712,-0.06719246444623173,-0.023239526974383938,-0.07733280048518015,0.00827669580013146,-0.029856506668127555,-0.029801492696316243,-0.029826153415182695,0.007933971444149972,-0.021455777264768373,-0.018513013952903987,-0.024178600443278422,0.011247311028818565,0.04531319958606889,0.04533654752667061,0.011257849580457488,0.005005581996450717,0.010547407599651214,0.0061620612463969375,0.005310886418558559,0.006881106174685146,0.0045680260923666146,0.042987943497751285,0.021391307103458726,0.0012339497491875011,0.026246132804353596,0.0032049499091851806,0.02965969363180825,0.0038831485362206437,0.008194927725318522,0.007467392628785114,0.01911828409564921,0.001067427438968964,0.021041720709154332,0.0027322341972743597,0.013783887510563905,0.002958750059977644,0.0018593123231305884,0.005142829533233743,0.00025795174095935233,0
-0.03475793102874395,-0.035291973921571664,-0.03236531252104953,0.006897705561347166,-0.06611381211003117,-0.022420684580991217,-0.07497748676481934,0.007109735736254293,-0.02937721496579486,-0.028751440101311813,-0.0289177426512685,0.006815333276595498,-0.02111134393489459,-0.017860709769999653,-0.02344219636886385,0.009661513614779498,0.045372166253302676,0.04528621624673003,0.011257849580457488,0.005005581996450717,0.009340174199691128,0.005966294570639752,0.005310886418558589,0.01040986982049273,0.002345747066977876,0.043011930895380995,0.017905460530803278,0.00100281796908307,0.042967564593274145,0.0027910016892927925,0.024826462034860504,0.0031557939302672257,0.013415922604660038,0.0065029114438953884,0.01600284076310519,0.0008674870408582124,0.03444741747150852,0.002379341479965597,0.011537717288044003,0.002404545021484774,0.0030438816620607947,0.004478586661795746,0.00021272254643034746,0
-0.035180324215342874,-0.035291973921571664,-0.03287366821509743,0.008252096245489043,-0.06691725532281229,-0.022420684580991217,-0.07615514362499974,0.008505759350520123,-0.029734219398323998,-0.028751440101311813,-0.029371948033225594,0.0081535498497802,-0.021367897980953076,-0.017860709769999653,-0.023810398406071135,0.011558588507029838,0.04503184521465314,0.04484859370506318,0.012522100068102438,0.004581380132344722,0.009340174199691128,0.006516850690240794,0.007966329627837854,0.007057544646218943,0.0045680260923666146,0.04275689013043499,0.016907766614249597,0.0009797250401326954,0.05332268425323123,0.002613229075813075,0.02344312927449279,0.00308312219196529,0.01664914015457265,0.00608870905661508,0.015111160995949207,0.0008475105174835603,0.042749194248258945,0.002227789528249881,0.010894834613823205,0.002349173070591337,0.0037774526507763726,0.00419332346807673,0.00019486136296006565,0
-0.035909472339227,-0.037194671646039,-0.033382023909145325,0.007919283775675148,-0.06830418373414351,-0.02362945192361857,-0.07733280048518015,0.0081627164808206,-0.030350491441660975,-0.030301517741556448,-0.029826153415182695,0.007824711820929116,-0.021810769474370533,-0.01882363499238224,-0.024178600443278422,0.011092423029295627,0.044976654661247506,0.04502973855036194,0.0100538014969861,0.003329985328644937,0.008196479399728963,0.005106021165362704,0.007839879951205492,0.010409869820492771,0.0045680260923666146,0.04271006579733983,0.016210521950578052,0.0007640413252366265,0.011260862267834864,0.002431985025830515,0.022476378481243346,0.002404381503913141,0.0035160209352581573,0.005666418374638394,0.01448800498683873,0.0006609334582715326,0.009027917390737716,0.0020732781613184855,0.010445552016695909,0.0018320092194660056,0.0007977350469014091,0.0039024898265580766,0.00017269990889364284,0
-0.03603611327639171,-0.03783913377851987,-0.033382023909145325,0.007254329942142427,-0.06854507019882469,-0.024038873120314927,-0.07733280048518015,0.0074773224768029025,-0.030457527675534647,-0.030826544039058663,-0.029826153415182695,0.007167698854984221,-0.021887688908341175,-0.01914978708383441,-0.024178600443278422,0.010161032082155595,0.04504275436381424,0.04498177189666511,0.008789551009341149,0.003329985328644937,0.008196479399728963,0.003351355914819702,0.007839879951205492,0.010409869820492771,0.0045680260923666146,0.04275267192608709,0.015682159034118796,0.0007100800164271616,0.011260862267834864,0.002233372077544885,0.021743787333222457,0.0022345692587597255,0.0035160209352581573,0.005203658921905963,0.01401578548694475,0.0006142542627015126,0.009027917390737716,0.0019039597305460542,0.010105091521691829,0.0017026214337951514,0.0007977350469014091,0.003583785146276303,0.0001682567529579204,0
-0.03600464558913793,-0.03783913377851987,-0.033382023909145325,0.0068664670443107844,-0.06848521483053728,-0.024038873120314927,-0.07733280048518015,0.007077536971180044,-0.0304309313567789,-0.030826544039058663,-0.029826153415182695,0.006784467809408469,-0.02186857599946576,-0.01914978708383441,-0.024178600443278422,0.009617758288465804,0.04496460651761485,0.04505064927440183,0.008789551009341149,0.003329985328644937,0.00940371279968905,0.0036628120131185077,0.007839879951205492,0.010409869820492771,0.0045680260923666146,0.04269664477853376,0.015495429482768715,0.0007100800164271616,0.01447711400874908,0.002139554641143547,0.021484881168290025,0.0022345692587597255,0.004520243186196775,0.004985068412573173,0.013848897666836425,0.0006142542627015126,0.011606410434536633,0.0018239799444964443,0.00998476885425224,0.0017026214337951514,0.0010255787654693525,0.003433240801956193,0.00017493710838479052,0
-0.03625341636144847,-0.03783913377851987,-0.033382023909145325,0.007322623733900374,-0.0689584070952151,-0.024038873120314927,-0.07733280048518015,0.007547715567303413,-0.030641191065543784,-0.030826544039058663,-0.029826153415182695,0.007235177083420217,-0.022019674904945895,-0.01914978708383441,-0.024178600443278422,0.010256690180780707,0.04502399564403312,0.04482542583959873,0.008789551009341149,0.003754186497338037,0.00940371279968905,0.0035886233791479916,0.007839879951205492,0.010409869820492771,0.0022222790253887386,0.04275586738487005,0.015682586398490402,0.000783314815413761,0.01447711400874908,0.002284753010276022,0.021744379886836394,0.0024650337510718954,0.004520243186196775,0.005323374240150715,0.014016167439923555,0.0006776059785855232,0.011606410434536633,0.0019477622065515393,0.010105366901891634,0.0018782229654107849,0.0010255787654693525,0.003666233666778131,0.00016419251824912695,0
-0.03615934338032264,-0.03783913377851987,-0.033382023909145325,0.007764247641125016,-0.06877946884386635,-0.024038873120314927,-0.07733280048518015,0.008002914654485972,-0.030561681091641098,-0.030826544039058663,-0.029826153415182695,0.007671527125311594,-0.02196253666337778,-0.01914978708383441,-0.024178600443278422,0.01087526622093132,0.045179635403833705,0.04505465414412315,0.008789551009341149,0.00417838836144403,0.011691106566078972,0.0036618964676107682,0.007839879951205492,0.010409869820492771,0.0045680260923666146,0.042845553464305165,0.016234228147703873,0.000783314815413761,0.06775712916338893,0.0023702744578972187,0.022509247839834972,0.0024650337510718954,0.02115606060931533,0.005522635459722138,0.014509192182613487,0.0006776059785855232,0.05432139654774712,0.002020669624892579,0.010460827546746748,0.0018782229654107849,0.004800008678327754,0.0038034658354590494,0.00015746446042326325,0
-0.0362436239692611,-0.03783913377851987,-0.03389037960319323,0.008141939574659106,-0.06893978077431447,-0.024038873120314927,-0.07851045734536057,0.008392216548175074,-0.030632914588728178,-0.030826544039058663,-0.030280358797139792,0.008044708668075771,-0.02201372718155459,-0.01914978708383441,-0.02454680248048571,0.011404293696166043,0.045141119596326544,0.04520288327102129,0.010053801496986113,0.0037541871927509298,0.012898339966039058,0.00415223926411969,0.007839879951205492,0.010409869820492771,0.0045680260923666146,0.0427831353642628,0.016193133266026692,0.0006949287557967874,0.06775712916338893,0.0022069395051897323,0.02245226854471824,0.0021868893628989136,0.02115606060931533,0.005142072188397582,0.01447246400985707,0.0006011476744125805,0.05432139654774712,0.0018814258438529428,0.010434347293644,0.0016662919209212486,0.004800008678327754,0.003541370064106742,0.00014359120029303852,0
-0.03627190087703811,-0.03783913377851987,-0.03389037960319323,0.007740077045724519,-0.06899356689197135,-0.024038873120314927,-0.07851045734536057,0.007978001073534005,-0.03065681407795975,-0.030826544039058663,-0.030280358797139792,0.0076476451747581765,-0.022030902068201387,-0.01914978708383441,-0.02454680248048571,0.010841410827356995,0.04502870872851939,0.04494869548919504,0.010053801496986113,0.003754186497338037,0.00940371279968905,0.004103613939367226,0.007839879951205492,0.010409869820492771,0.0022222790253887386,0.04274858166883104,0.01588396954652528,0.0006949287557967874,0.07312353830293053,0.002239169643956828,0.02202360370632697,0.0021868893628989136,0.022831634507033988,0.005217166997200794,0.014196151777373626,0.0006011476744125805,0.05862368683816877,0.0019089021819604375,0.010235131887528589,0.0016662919209212486,0.005180172518787147,0.003593088223269417,0.00013494313719024538,0
-0.036430009501456626,-0.03783913377851987,-0.03439873529724112,0.007996438550033305,-0.06929430872493995,-0.024038873120314927,-0.07968811420554098,0.008242242933725571,-0.03079044663058918,-0.030826544039058663,-0.030734564179096886,0.00790094521425892,-0.022126934411047454,-0.01914978708383441,-0.02491500451769299,0.011200492574491029,0.04511510234010989,0.04504014096198723,0.011318051984631065,0.0033299846332320443,0.00940371279968905,0.0032203324097761286,0.005184436741926228,0.010409869820492771,0.0022222790253887386,0.04279630059924217,0.01509901567861883,0.0006779678340321052,0.036252486673627675,0.0021988013299009874,0.020935241451294696,0.002133514597381237,0.01131924883441008,0.005123110597145011,0.013494606473197812,0.0005864756399202937,0.029063889346482328,0.0018744880128548367,0.00972933222957056,0.0016256232240625856,0.002568176261198471,0.0035283111242145324,0.000125714686744136,0
-0.036561931728789805,-0.03783913377851987,-0.03439873529724112,0.007857611708925938,-0.06954524084583721,-0.024038873120314927,-0.07968811420554098,0.008099148662073364,-0.03090194658229599,-0.030826544039058663,-0.030734564179096886,0.00776377624097226,-0.02220706160594824,-0.01914978708383441,-0.02491500451769299,0.011006039882428929,0.04499168559926616,0.04492723247206654,0.011318051984631065,0.0037541871927509298,0.00940371279968905,0.0044257446999381184,0.005184436741926228,0.010409869820492771,0.0022222790253887386,0.04269366226270261,0.013838164176926501,0.0006779678340321052,0.03411213851279091,0.001989101747420483,0.019187032747893244,0.002133514597381237,0.010650959962452293,0.004634519773311404,0.0123677320332585,0.0005864756399202937,0.027347956239064348,0.0016957181766195323,0.00891687905956102,0.0016256232240625856,0.00241655103926964,0.0031918162533284837,0.00011249217236517014,0
-0.0365730444435193,-0.037194671646039,-0.03389037960319323,0.008165807727403428,-0.06956637858079186,-0.02362945192361857,-0.07851045734536057,0.008416818389615742,-0.030911338988569875,-0.030301517741556448,-0.030280358797139792,0.00806829178773817,-0.022213811269572076,-0.01882363499238224,-0.02454680248048571,0.011437725462809018,0.04490474926612074,0.04494343769045886,0.011318051984631065,0.004157178963651623,0.00940371279968905,0.004456036695448235,0.005184436741926228,0.010409869820492771,0.0022222790253887386,0.042622254264612316,0.012509492575561462,0.0005906948642342868,0.03411213851279091,0.0017979247545734105,0.017344789427128648,0.0018588730204894932,0.010650959962452293,0.004189085770399799,0.011180244002636433,0.0005109802133813759,0.027347956239064348,0.0015327389312678797,0.00806072474401967,0.0014163611331275638,0.00241655103926964,0.002885043694396757,0.00011206485271427456,0
-0.0372547709827657,-0.037194671646039,-0.03589959496538254,0.008608105966635854,-0.07086310537068294,-0.02362945192361857,-0.08316500588797837,0.008872712537254449,-0.031487530565530164,-0.030301517741556448,-0.03207555149725593,0.008505308108775743,-0.022627879742970976,-0.01882363499238224,-0.026002077198971643,0.012057246029775998,0.04526727214250994,0.045173111415675975,0.01631485153103732,0.004157178963651623,0.00940371279968905,0.00400073119555499,0.005310886418558559,0.0139386392511683,0.0044445580507775344,0.04287120221145045,0.01158806582234698,0.0005906948642342868,0.013568200547452869,0.0016199815628611877,0.016067203393123532,0.0018588730204894932,0.00423644975348748,0.0037744859433241334,0.010356727311670047,0.0005109802133813759,0.01087772772367977,0.0013810415608425527,0.00746698623827502,0.0014163611331275638,0.0009611900796448642,0.002599506781962405,0.00011579300488144733,0
-0.037511573724422334,-0.03848359591100075,-0.03589959496538254,0.007733030834740646,-0.07135157541791294,-0.02444829431701129,-0.08316500588797837,0.007970738267432515,-0.03170457885126425,-0.03135157033656088,-0.03207555149725593,0.007640683109508332,-0.022783857122581224,-0.019475939175286578,-0.026002077198971643,0.010831541304405072,0.04539293249221307,0.04532965470660855,0.013786350555747404,0.003329985328644937,0.00934017836615672,0.003846217588246775,0.005310886418558559,0.010409869820492771,0.002222279025388796,0.043019812599400555,0.011418249725198748,0.0004894834362371985,0.013568200547452869,0.0016168058100292071,0.015831748243477647,0.001540368147228261,0.00423644975348748,0.003767086578603826,0.010204955735786806,0.0004234273325185528,0.01087772772367977,0.0013783342172847763,0.007357562070352352,0.0011736775725903635,0.0009611900796448642,0.0025944108035797935,0.00010651853756439636,0
-0.03726390322089689,-0.03912805804348163,-0.03541544827270833,0.007527056242682621,-0.07088047599828015,-0.024857715513707652,-0.08204343160320658,0.007758432174501908,-0.03149524908371461,-0.0318765966340631,-0.031642976361294865,0.007437168262592763,-0.022633426500628204,-0.019802091266738747,-0.0256514097418407,0.010543035756035653,0.04502981002465014,0.04500699870863767,0.01131805593232969,0.003329985328644937,0.00934017836615672,0.004584425638000635,0.0026554432092792653,0.010409869820492771,0.002222279025388796,0.04278011014026457,0.010734993706995257,0.0004894834362371985,0.03513117716890545,0.0015646123951685359,0.014884393129832998,0.001540368147228261,0.010969138194590906,0.00364547821265567,0.009594301949980314,0.0004234273325185528,0.028164927141163785,0.0013338390966134179,0.006917293317709838,0.0011736775725903635,0.0024887411461011473,0.002510658531940071,0.00011054345474313338,0
-0.037288769288225214,-0.03912805804348163,-0.03439873529724112,0.007224632662159987,-0.0709277742825739,-0.024857715513707652,-0.07968811420554098,0.007446712325226723,-0.03151626574908096,-0.0318765966340631,-0.030734564179096886,0.007138356219423945,-0.022648529703958753,-0.019802091266738747,-0.02491500451769299,0.010119435543666032,0.0448164513585829,0.04473438373908213,0.008789551009341135,0.003329985328644937,0.00819648356619454,0.004218389042098746,0.0026554432092792653,0.010409869820492771,0.002222279025388796,0.04261582064865777,0.009996440160176574,0.0005247938670345756,0.024103731174052807,0.0014225166621687666,0.013860366321962726,0.0016514874596268733,0.007525997690947618,0.0033144013910980873,0.008934226506266735,0.0004539725980285569,0.019324141319929097,0.0012127018458014571,0.0064413925716431935,0.0012583445043745532,0.0017075416305867874,0.00228264431863728,0.00013210618960984288,0
-0.037718094168170256,-0.03912805804348163,-0.03439873529724112,0.007005372605834788,-0.07174440241913861,-0.024857715513707652,-0.07968811420554098,0.007220712383054076,-0.031879128811266096,-0.0318765966340631,-0.030734564179096886,0.006921714563033862,-0.02290929393623805,-0.019802091266738747,-0.02491500451769299,0.009812321243044956,0.04489180100986682,0.044872332932060006,0.008789551009341135,0.0033511954218502366,0.00934017836615672,0.0041569125949912035,0.005310886418558559,0.0035287694306755293,0.0067902970220212475,0.04264913867652664,0.010183844328795674,0.0005247938670345756,0.024103731174052807,0.0013463921904172931,0.01412020786412204,0.0016514874596268733,0.007525997690947618,0.003137034712886372,0.00910171725935819,0.0004539725980285569,0.019324141319929097,0.001147805391609541,0.006562149941296344,0.0012583445043745532,0.0017075416305867874,0.0021604910268172442,0.00013483707929474984,0
-0.038266028059223196,-0.03977252017596249,-0.03589959496538254,0.006900791432801434,-0.07278663932017379,-0.025267136710404012,-0.08316500588797837,0.007112916465028631,-0.032342239566943556,-0.03240162293156531,-0.03207555149725593,0.006818382296624335,-0.02324209915465101,-0.02012824335819091,-0.026002077198971643,0.00966583594904032,0.0448836522883753,0.04478454558714065,0.011257849580457488,0.003329984633232047,0.00819648356619454,0.00391085236017294,0.005310886418558589,0.006881100389817263,0.0067902970220212475,0.04260376307268475,0.010382640573658808,0.00048237542145678815,0.036966846900787886,0.0012790040089528548,0.014395844864202376,0.001517999750777628,0.011542296186759416,0.002980023207623029,0.009279389575877227,0.000417278548892475,0.02963659727635838,0.0010903566641390769,0.00669024800764933,0.0011566340591314817,0.0026187825270211082,0.0020523564413646002,0.00010899076319635678,0
